customer_id,customer_name,email,active,total_rentals,total_spent,days_since_last_rental,churn_status
234,"CLAUDIA FULLER",CLAUDIA.FULLER@sakilacustomer.org,1,26,111.74,0,"Active & Engaged"
236,"MARCIA DEAN",MARCIA.DEAN@sakilacustomer.org,1,42,175.58,0,"Active & Engaged"
244,"VIOLA HANSON",VIOLA.HANSON@sakilacustomer.org,1,32,129.68,0,"Active & Engaged"
245,"COURTNEY DAY",COURTNEY.DAY@sakilacustomer.org,1,32,132.68,0,"Active & Engaged"
251,"VICKIE BREWER",VICKIE.BREWER@sakilacustomer.org,1,31,120.69,0,"Active & Engaged"
252,"MATTIE HOFFMAN",MATTIE.HOFFMAN@sakilacustomer.org,1,22,64.78,0,"Active & Engaged"
263,"HILDA HOPKINS",HILDA.HOPKINS@sakilacustomer.org,1,29,122.71,0,"Active & Engaged"
264,"GWENDOLYN MAY",GWENDOLYN.MAY@sakilacustomer.org,1,25,98.75,0,"Active & Engaged"
267,"MARGIE WADE",MARGIE.WADE@sakilacustomer.org,1,36,159.64,0,"Active & Engaged"
269,"CASSANDRA WALTERS",CASSANDRA.WALTERS@sakilacustomer.org,1,30,129.70,0,"Active & Engaged"
274,"NAOMI JENNINGS",NAOMI.JENNINGS@sakilacustomer.org,1,35,152.65,0,"Active & Engaged"
279,"DIANNE SHELTON",DIANNE.SHELTON@sakilacustomer.org,1,31,135.69,0,"Active & Engaged"
282,"JENNY CASTRO",JENNY.CASTRO@sakilacustomer.org,1,27,103.73,0,"Active & Engaged"
284,"SONIA GREGORY",SONIA.GREGORY@sakilacustomer.org,1,28,126.72,0,"Active & Engaged"
287,"BECKY MILES",BECKY.MILES@sakilacustomer.org,1,29,115.71,0,"Active & Engaged"
295,"DAISY BATES",DAISY.BATES@sakilacustomer.org,1,38,162.62,0,"Active & Engaged"
296,"RAMONA HALE",RAMONA.HALE@sakilacustomer.org,1,30,129.70,0,"Active & Engaged"
300,"JOHN FARNSWORTH",JOHN.FARNSWORTH@sakilacustomer.org,1,31,137.69,0,"Active & Engaged"
315,"KENNETH GOODEN",KENNETH.GOODEN@sakilacustomer.org,0,17,84.83,0,"Inactive (Churned)"
317,"EDWARD BAUGH",EDWARD.BAUGH@sakilacustomer.org,1,28,114.72,0,"Active & Engaged"
324,"GARY COY",GARY.COY@sakilacustomer.org,1,25,103.75,0,"Active & Engaged"
327,"LARRY THRASHER",LARRY.THRASHER@sakilacustomer.org,1,26,112.74,0,"Active & Engaged"
330,"SCOTT SHELLEY",SCOTT.SHELLEY@sakilacustomer.org,1,25,94.75,0,"Active & Engaged"
334,"RAYMOND MCWHORTER",RAYMOND.MCWHORTER@sakilacustomer.org,1,30,135.70,0,"Active & Engaged"
335,"GREGORY MAULDIN",GREGORY.MAULDIN@sakilacustomer.org,1,23,78.77,0,"Active & Engaged"
336,"JOSHUA MARK",JOSHUA.MARK@sakilacustomer.org,1,30,119.70,0,"Active & Engaged"
337,"JERRY JORDON",JERRY.JORDON@sakilacustomer.org,1,29,143.71,0,"Active & Engaged"
349,"JOE GILLILAND",JOE.GILLILAND@sakilacustomer.org,1,29,138.71,0,"Active & Engaged"
352,"ALBERT CROUSE",ALBERT.CROUSE@sakilacustomer.org,1,23,99.77,0,"Active & Engaged"
354,"JUSTIN NGO",JUSTIN.NGO@sakilacustomer.org,1,36,129.64,0,"Active & Engaged"
355,"TERRY GRISSOM",TERRY.GRISSOM@sakilacustomer.org,1,20,72.80,0,"Active & Engaged"
359,"WILLIE MARKHAM",WILLIE.MARKHAM@sakilacustomer.org,1,25,101.75,0,"Active & Engaged"
361,"LAWRENCE LAWTON",LAWRENCE.LAWTON@sakilacustomer.org,1,31,100.69,0,"Active & Engaged"
366,"BRANDON HUEY",BRANDON.HUEY@sakilacustomer.org,1,37,152.63,0,"Active & Engaged"
369,"FRED WHEAT",FRED.WHEAT@sakilacustomer.org,1,25,88.75,0,"Active & Engaged"
373,"LOUIS LEONE",LOUIS.LEONE@sakilacustomer.org,1,35,161.65,0,"Active & Engaged"
374,"JEREMY HURTADO",JEREMY.HURTADO@sakilacustomer.org,1,28,103.72,0,"Active & Engaged"
388,"CRAIG MORRELL",CRAIG.MORRELL@sakilacustomer.org,1,30,124.70,0,"Active & Engaged"
394,"CHRIS BROTHERS",CHRIS.BROTHERS@sakilacustomer.org,1,22,84.78,0,"Active & Engaged"
405,"LEONARD SCHOFIELD",LEONARD.SCHOFIELD@sakilacustomer.org,1,32,109.68,0,"Active & Engaged"
410,"CURTIS IRBY",CURTIS.IRBY@sakilacustomer.org,1,38,167.62,0,"Active & Engaged"
411,"NORMAN CURRIER",NORMAN.CURRIER@sakilacustomer.org,1,26,80.74,0,"Active & Engaged"
412,"ALLEN BUTTERFIELD",ALLEN.BUTTERFIELD@sakilacustomer.org,1,21,85.79,0,"Active & Engaged"
417,"TRAVIS ESTEP",TRAVIS.ESTEP@sakilacustomer.org,1,25,110.75,0,"Active & Engaged"
421,"LEE HAWKS",LEE.HAWKS@sakilacustomer.org,1,27,119.73,0,"Active & Engaged"
422,"MELVIN ELLINGTON",MELVIN.ELLINGTON@sakilacustomer.org,1,26,97.74,0,"Active & Engaged"
424,"KYLE SPURLOCK",KYLE.SPURLOCK@sakilacustomer.org,1,30,110.70,0,"Active & Engaged"
431,"JOEL FRANCISCO",JOEL.FRANCISCO@sakilacustomer.org,1,23,95.77,0,"Active & Engaged"
438,"BARRY LOVELACE",BARRY.LOVELACE@sakilacustomer.org,1,33,134.67,0,"Active & Engaged"
440,"BERNARD COLBY",BERNARD.COLBY@sakilacustomer.org,1,22,88.78,0,"Active & Engaged"
441,"MARIO CHEATHAM",MARIO.CHEATHAM@sakilacustomer.org,1,28,112.72,0,"Active & Engaged"
448,"MIGUEL BETANCOURT",MIGUEL.BETANCOURT@sakilacustomer.org,1,29,135.71,0,"Active & Engaged"
450,"JAY ROBB",JAY.ROBB@sakilacustomer.org,1,26,89.74,0,"Active & Engaged"
452,"TOM MILNER",TOM.MILNER@sakilacustomer.org,1,32,107.68,0,"Active & Engaged"
457,"BILL GAVIN",BILL.GAVIN@sakilacustomer.org,1,28,114.72,0,"Active & Engaged"
472,"GREG ROBINS",GREG.ROBINS@sakilacustomer.org,1,30,141.70,0,"Active & Engaged"
474,"DUSTIN GILLETTE",DUSTIN.GILLETTE@sakilacustomer.org,1,26,100.74,0,"Active & Engaged"
476,"DERRICK BOURQUE",DERRICK.BOURQUE@sakilacustomer.org,1,22,95.78,0,"Active & Engaged"
479,"ZACHARY HITE",ZACHARY.HITE@sakilacustomer.org,1,31,146.69,0,"Active & Engaged"
493,"BRENT HARKINS",BRENT.HARKINS@sakilacustomer.org,1,23,112.77,0,"Active & Engaged"
495,"CHARLIE BESS",CHARLIE.BESS@sakilacustomer.org,1,26,120.74,0,"Active & Engaged"
496,"TYLER WREN",TYLER.WREN@sakilacustomer.org,1,21,88.79,0,"Active & Engaged"
497,"GILBERT SLEDGE",GILBERT.SLEDGE@sakilacustomer.org,1,28,129.72,0,"Active & Engaged"
505,"RAFAEL ABNEY",RAFAEL.ABNEY@sakilacustomer.org,1,21,97.79,0,"Active & Engaged"
508,"MILTON HOWLAND",MILTON.HOWLAND@sakilacustomer.org,1,25,127.75,0,"Active & Engaged"
512,"CECIL VINES",CECIL.VINES@sakilacustomer.org,1,26,115.74,0,"Active & Engaged"
516,"ELMER NOE",ELMER.NOE@sakilacustomer.org,1,26,98.74,0,"Active & Engaged"
521,"ROLAND SOUTH",ROLAND.SOUTH@sakilacustomer.org,1,23,80.77,0,"Active & Engaged"
525,"ADRIAN CLARY",ADRIAN.CLARY@sakilacustomer.org,1,19,74.81,0,"Active & Engaged"
527,"CORY MEEHAN",CORY.MEEHAN@sakilacustomer.org,1,24,81.76,0,"Active & Engaged"
530,"DARRYL ASHCRAFT",DARRYL.ASHCRAFT@sakilacustomer.org,1,23,76.77,0,"Active & Engaged"
532,"NEIL RENNER",NEIL.RENNER@sakilacustomer.org,1,32,152.68,0,"Active & Engaged"
533,"JESSIE MILAM",JESSIE.MILAM@sakilacustomer.org,1,33,141.67,0,"Active & Engaged"
534,"CHRISTIAN JUNG",CHRISTIAN.JUNG@sakilacustomer.org,0,24,88.76,0,"Inactive (Churned)"
537,"CLINTON BUFORD",CLINTON.BUFORD@sakilacustomer.org,1,25,103.75,0,"Active & Engaged"
548,"ALLAN CORNISH",ALLAN.CORNISH@sakilacustomer.org,1,19,79.81,0,"Active & Engaged"
550,"GUY BROWNLEE",GUY.BROWNLEE@sakilacustomer.org,1,32,159.68,0,"Active & Engaged"
557,"FELIX GAFFNEY",FELIX.GAFFNEY@sakilacustomer.org,1,24,73.76,0,"Active & Engaged"
560,"JORDAN ARCHULETA",JORDAN.ARCHULETA@sakilacustomer.org,1,30,132.70,0,"Active & Engaged"
561,"IAN STILL",IAN.STILL@sakilacustomer.org,1,27,96.73,0,"Active & Engaged"
568,"ALBERTO HENNING",ALBERTO.HENNING@sakilacustomer.org,1,21,66.79,0,"Active & Engaged"
570,"IVAN CROMWELL",IVAN.CROMWELL@sakilacustomer.org,1,26,99.74,0,"Active & Engaged"
576,"MORRIS MCCARTER",MORRIS.MCCARTER@sakilacustomer.org,1,34,139.66,0,"Active & Engaged"
579,"DARYL LARUE",DARYL.LARUE@sakilacustomer.org,1,27,111.73,0,"Active & Engaged"
582,"ANDY VANHORN",ANDY.VANHORN@sakilacustomer.org,1,25,113.75,0,"Active & Engaged"
585,"PERRY SWAFFORD",PERRY.SWAFFORD@sakilacustomer.org,1,24,117.76,0,"Active & Engaged"
587,"SERGIO STANFIELD",SERGIO.STANFIELD@sakilacustomer.org,1,26,108.74,0,"Active & Engaged"
590,"SETH HANNON",SETH.HANNON@sakilacustomer.org,1,25,112.75,0,"Active & Engaged"
592,"TERRANCE ROUSH",TERRANCE.ROUSH@sakilacustomer.org,0,29,111.71,0,"Inactive (Churned)"
596,"ENRIQUE FORSYTHE",ENRIQUE.FORSYTHE@sakilacustomer.org,1,28,96.72,0,"Active & Engaged"
597,"FREDDIE DUGGAN",FREDDIE.DUGGAN@sakilacustomer.org,1,25,99.75,0,"Active & Engaged"
